City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Chennai,10-03-2024,27.37,41.72,10.26,10.56,20.54,80.22,0.55,5.51,27.37,0.78,0,,61,Satisfactory
Chennai,11-03-2024,16.69,38.14,9.69,7.98,17.42,38.99,0.63,8.56,34.46,0.8,0,,76,Satisfactory
Chennai,12-03-2024,24.94,41.38,8.6,8.75,17.21,40.37,0.74,5.64,29.98,0.8,0.03,,65,Satisfactory
Chennai,13-03-2024,35.65,33.31,11.59,16.97,28.29,44.03,0.96,5.6,21.73,1.72,0,,72,Satisfactory
Chennai,14-03-2024,39.29,46.44,9.57,15.67,25.01,42.2,0.7,13.21,21.6,0.4,0,,74,Satisfactory
Chennai,15-03-2024,38.48,51.07,9.33,10.34,19.31,36.49,0.55,14.94,30.14,0.93,0,,79,Satisfactory
Chennai,16-03-2024,33.26,5.29,9.19,10.44,17.69,41.14,0.86,19.01,21.02,0.41,0,,66,Satisfactory
Chennai,17-03-2024,41.56,123.82,9.98,9.17,16.23,40.46,0.86,7.6,30.61,0.84,0,,76,Satisfactory
Chennai,18-03-2024,39.41,4.94,9.46,8.1,16.71,43.97,0.87,5.75,49.4,0.94,0,,92,Satisfactory
Chennai,19-03-2024,44.73,6.39,9.42,10.09,18.85,47.47,0.87,5.81,40.15,0.71,0,,88,Satisfactory
Chennai,20-03-2024,32.68,4.82,9.26,8.56,16.27,42.16,0.91,5.55,31.17,0.6,0,,95,Satisfactory
Chennai,21-03-2024,29.1,1.8,8.1,8.49,16.23,54.98,0.97,5.84,45.38,0.51,0.15,,80,Satisfactory
Chennai,22-03-2024,39.42,,6.14,5.39,11.4,55.35,0.85,4.84,46.53,0.53,0.61,,71,Satisfactory
Chennai,23-03-2024,31.91,0.21,7.97,7.85,13.48,60.26,0.94,5.93,31.28,0.28,0.42,,73,Satisfactory
Chennai,24-03-2024,24.22,6.07,6.82,6.91,13.16,55.45,0.61,5.83,35.18,0.64,0.36,,57,Satisfactory
Chennai,25-03-2024,22.43,1.63,5.78,4.38,9.79,51.89,0.65,5.04,37.16,0.57,0.21,,58,Satisfactory
Chennai,26-03-2024,31.57,4.06,7.27,7.22,13.84,49.77,0.55,6.3,36.81,0.52,0.16,,54,Satisfactory
Chennai,27-03-2024,27.6,0.62,5.71,4.85,9.8,44.96,0.51,5.09,33.97,7.92,0.09,,59,Satisfactory
Chennai,28-03-2024,34.81,1.55,5.52,4.91,10.1,46.53,0.56,4.41,16.33,6.59,0,,55,Satisfactory
Chennai,29-03-2024,26.79,111.83,6.97,7.21,13.3,45.68,0.52,6.88,34.65,29.02,0,,53,Satisfactory
Chennai,30-03-2024,29.31,162.67,9.82,9.78,16.37,52.9,0.52,5.79,33.94,11.7,0,,50,Good
Chennai,31-03-2024,31.56,185.25,5.54,8.57,13.7,54.33,0.51,6.26,35.24,0.55,0,,60,Satisfactory
Chennai,01-04-2024,32.94,3.73,6.25,10.39,16.23,50.1,0.62,5.54,36.35,0.47,0,,75,Satisfactory
Chennai,02-04-2024,31.17,170.09,5.72,8.54,13.84,50.32,0.61,4.94,37.84,0.46,0.02,,74,Satisfactory
Chennai,03-04-2024,24.81,183.34,5.23,7.25,12.21,51.8,0.59,5.22,38.03,0.4,0,,72,Satisfactory
Chennai,04-04-2024,20.77,291.75,5.99,7.11,12.6,46.61,0.58,4.61,38.31,0.46,0,,67,Satisfactory
Chennai,05-04-2024,21.59,177.96,5.9,7.27,11.9,46.39,0.55,4.96,37.64,0.44,0,,66,Satisfactory
Chennai,06-04-2024,14.27,119.96,7.28,9.43,13.82,43.97,0.61,4.12,32.83,0.37,0,,57,Satisfactory
Chennai,07-04-2024,11.9,151.3,6.29,9.57,13.3,47.13,0.59,4.57,30.45,0.32,0,,55,Satisfactory
Chennai,08-04-2024,14.77,288.68,5.78,7.9,11.87,45.69,0.57,4.13,34.11,0.32,0,,55,Satisfactory
Chennai,09-04-2024,14.71,180.01,6.43,12.74,15.12,60.1,0.57,4.78,32.83,0.32,0,,55,Satisfactory
Chennai,10-04-2024,41.02,,9.64,12.87,17.08,61.87,0.56,7.49,37.08,0.44,0,,80,Satisfactory
Chennai,11-04-2024,15.66,,8.81,11.18,16.63,55.7,0.57,11.31,30.16,0.38,0,,60,Satisfactory
Chennai,12-04-2024,14.86,,7.23,10.38,14.87,47.11,0.65,7.11,33.51,0.36,0,,59,Satisfactory
Chennai,13-04-2024,17.95,,6.84,12.1,16.04,49.54,0.66,7.13,36.84,0.33,0,,64,Satisfactory
Chennai,14-04-2024,17.87,,6.14,9.58,12.73,47.7,0.59,5.96,41.74,0.37,0,,65,Satisfactory
Chennai,15-04-2024,14.64,,6.87,8.34,12,49.01,0.59,6.13,36.82,0.36,0,,62,Satisfactory
Chennai,16-04-2024,20.3,,7.12,8.1,13.09,53.62,0.61,5.2,35.94,0.3,0,,65,Satisfactory
Chennai,17-04-2024,8.43,,6.4,5.33,11.22,52.33,0.58,5.42,33.55,0.26,0,,65,Satisfactory
Chennai,18-04-2024,8.94,,7.43,7.29,11.66,51.15,0.6,5.2,33.46,0.24,0,,56,Satisfactory
Chennai,19-04-2024,8.1,,6.86,5.34,11.62,45.24,0.58,4.49,37.03,0.28,0,,59,Satisfactory
Chennai,20-04-2024,9.71,,6.36,4.08,9.88,34.89,0.55,5.2,35.57,0.3,0.01,,59,Satisfactory
Chennai,21-04-2024,10.67,,5.98,4.48,10.05,42.58,0.64,4.84,38.09,0.27,0,,61,Satisfactory
Chennai,22-04-2024,12.65,,6.24,8.04,13.87,41.11,0.58,4.83,36.05,0.25,0,,60,Satisfactory
Chennai,23-04-2024,8.06,,7.55,11.64,15.98,36.07,0.59,4.69,34.28,0.21,0,,56,Satisfactory
Chennai,24-04-2024,8.08,,5.11,10.61,15.03,27.56,0.66,4.44,37.53,0.19,0,,58,Satisfactory
Chennai,25-04-2024,10.46,,5.23,11.07,15,28.33,0.68,4.79,41.7,0.2,0,,67,Satisfactory
Chennai,26-04-2024,10.76,,6.05,12.01,15.7,32.18,0.78,6.89,34.53,0.15,0,,66,Satisfactory
Chennai,27-04-2024,10.46,,6.7,6.92,12.96,33.16,0.75,4.29,37.34,0.22,0,,60,Satisfactory
Chennai,28-04-2024,6.55,,6.22,5.65,11.52,30.45,0.7,4.57,38.1,0.29,0,,68,Satisfactory
Chennai,29-04-2024,11.11,,5.23,6.85,11.52,28.31,0.68,4.4,45,0.26,0.03,,69,Satisfactory
Chennai,30-04-2024,10.39,,6.91,11.18,16.53,26.68,0.67,4.74,42.2,0.22,0,,70,Satisfactory
Chennai,01-05-2024,14.13,,4.3,5.39,9.36,26.85,0.73,4.43,50.88,0.28,0,,71,Satisfactory
Chennai,02-05-2024,13.08,,4.08,4.25,7.96,28.23,0.7,3.96,46.97,0.23,0,,70,Satisfactory
Chennai,03-05-2024,11.67,,4.35,3.73,7.73,30.93,0.75,4.47,45.9,0.22,0,,71,Satisfactory
Chennai,04-05-2024,7.03,,4.21,4.1,6.95,28.36,0.7,4.61,41.28,0.2,0,,66,Satisfactory
Chennai,05-05-2024,19.68,,4.47,4.13,8.02,27.82,0.75,3.61,42.79,0.2,0,,81,Satisfactory
Chennai,06-05-2024,10.11,,4.4,5.59,9.68,32.96,0.69,6.99,47.7,0.19,0,,78,Satisfactory
Chennai,07-05-2024,11.23,,4.15,5.48,9.18,29.93,0.76,3.98,43.98,0.21,0.01,,73,Satisfactory
Chennai,08-05-2024,11.72,,3.96,5.17,8.67,28.94,0.72,4.85,48.61,0.18,0,,76,Satisfactory
Chennai,09-05-2024,9.99,,3.81,4.57,7.99,33.86,0.69,3.53,42.92,0.22,0.05,,65,Satisfactory
Chennai,10-05-2024,9.64,,4.87,5.09,9.5,39.18,0.72,3.92,46.44,0.24,0,,69,Satisfactory
Chennai,11-05-2024,8.36,,4.7,5.29,9.72,41.46,0.71,4.54,40.83,0.23,0,,66,Satisfactory
Chennai,12-05-2024,8.82,,4.9,5.42,10.02,39.1,0.72,4.63,45.26,0.2,0,,68,Satisfactory
Chennai,13-05-2024,15.57,,4.24,5.26,9.07,39.06,0.66,4.34,43.23,0.19,0,,69,Satisfactory
Chennai,14-05-2024,8.72,,5.81,7.32,12.7,37.44,0.7,4.55,48.56,0.18,0.01,,77,Satisfactory
Chennai,15-05-2024,20.25,,11.19,10.11,20.87,40.37,0.83,4.12,43.18,0.17,0,,70,Satisfactory
Chennai,16-05-2024,28.71,,7.87,5.45,12.81,43.92,0.84,4.68,38.92,0.14,0,,82,Satisfactory
Chennai,17-05-2024,10.99,,8.53,8.16,15.85,45,0.7,4.13,39.6,0.18,0,,68,Satisfactory
Chennai,18-05-2024,18.49,,9.73,8.74,18.39,44.56,1.06,4.49,43.39,0.15,0,,76,Satisfactory
Chennai,19-05-2024,28.06,,8.39,15.18,22.97,44.83,0.93,5,48.74,0.14,0.02,,82,Satisfactory
Chennai,20-05-2024,30.39,,7.25,14.36,21.31,45.35,1.01,3.87,46.54,0.15,0,,90,Satisfactory
Chennai,21-05-2024,27.01,,6.7,12.19,18.62,41.6,1.01,5.66,57,0.14,0.01,,92,Satisfactory
Chennai,22-05-2024,23.02,,6.7,11.32,17.82,38.67,0.95,6.39,60.89,0.15,0,,102,Moderate
Chennai,23-05-2024,21.24,,6.9,10.08,15.94,41.13,0.84,7.14,46.91,0.12,0.11,,77,Satisfactory
Chennai,24-05-2024,22.78,,7.5,9.37,16.33,41.49,1.12,6.79,49.94,0.15,0,,81,Satisfactory
Chennai,25-05-2024,25.2,33.86,7.42,9.59,16.23,43.04,1.01,6.77,49.76,0.16,0.01,,79,Satisfactory
Chennai,26-05-2024,27.82,311.98,7.95,8.96,16.14,44.75,1,6.44,41.21,0.14,0.51,,79,Satisfactory
Chennai,27-05-2024,20,234.46,9.17,9.65,18.62,38.36,1.07,7.23,39.81,0.13,0.03,,77,Satisfactory
Chennai,28-05-2024,31.03,,8.98,10.58,18.71,39.58,1.12,6.1,38.64,0.12,0,,79,Satisfactory
Chennai,29-05-2024,38.3,,9.04,13.54,21.64,40.71,1.11,6.54,57.6,0.12,0,,112,Moderate
Chennai,30-05-2024,33.99,,7.45,9.69,15.08,41.97,0.94,5.44,62,0.1,0,,105,Moderate
Chennai,31-05-2024,18.85,127.81,6.8,7.97,12.57,44.57,1.02,4.8,47.36,0.11,0,,88,Satisfactory
Chennai,01-06-2024,36.15,346.73,8.28,10.07,17.89,39.35,1.16,7.27,49.45,0.13,0.07,,101,Moderate
Chennai,02-06-2024,18.83,25.52,10.66,9.24,16.95,44.09,1.07,6.57,53.61,0.08,0.02,,95,Satisfactory
Chennai,03-06-2024,20.61,13.84,8.01,9.41,16.64,44.45,1.01,4.04,59.22,0.1,0.08,,76,Satisfactory
Chennai,04-06-2024,18.5,76.53,7.75,8.64,15.78,42.17,1.05,4.05,60.66,0.03,0.02,,99,Satisfactory
Chennai,05-06-2024,18.53,27.33,10.03,9.51,19.15,43.01,1.09,5.31,55.1,0.11,0.1,,81,Satisfactory
Chennai,06-06-2024,40.73,42.38,8.42,10.97,18.93,44.39,1.17,5.12,52.89,0.11,0,,92,Satisfactory
Chennai,07-06-2024,20.52,142.52,8.59,12.19,20.39,43.08,1.17,5.35,56.57,0.12,0.02,,128,Moderate
Chennai,08-06-2024,23.04,72.71,10.77,12.62,21.97,42.77,1.16,6.34,46.75,0.06,0.13,,85,Satisfactory
Chennai,09-06-2024,22.43,32.25,8.69,16.08,21.03,42.45,0.96,5.45,55.54,0.07,0.02,,87,Satisfactory
Chennai,10-06-2024,30.42,,9.47,13.97,15.9,51,0.83,6.85,41.46,0.12,0,,80,Satisfactory
Chennai,11-06-2024,26.37,40.69,11.65,11.45,18.3,40.68,1.21,5.45,46.53,0.1,0,,106,Moderate
Chennai,12-06-2024,104.45,25.05,10.61,13.24,20.6,43.45,1.2,6.83,52.79,0.09,0,,169,Moderate
Chennai,13-06-2024,20.76,35.25,10.37,11.16,21.63,34.03,1.01,5.77,51.41,0.06,0.02,,112,Moderate
Chennai,14-06-2024,20.17,56.04,8.98,14.53,22.91,30.11,1.03,4.18,52.51,0.06,0,,80,Satisfactory
Chennai,15-06-2024,19.34,43.22,8.35,11.06,18.82,31.52,1.17,6.57,51.3,0.05,0.05,,79,Satisfactory
Chennai,16-06-2024,24.1,42.54,9.39,12.26,22.1,36.36,1.18,4.44,56.23,0.09,0,,86,Satisfactory
Chennai,17-06-2024,32.37,43.27,9.63,15.03,24.29,34.49,1.08,7.76,53.18,0.08,0,,96,Satisfactory
Chennai,18-06-2024,23.89,41.27,11.16,17.22,27.99,33.65,1.21,9.99,73.43,0.07,0.01,,112,Moderate
Chennai,19-06-2024,29.8,48.4,8.8,15.56,23.72,34.78,1.05,6.45,52.41,0.16,0.02,,109,Moderate
Chennai,20-06-2024,89.92,50.56,8.8,14.48,22.61,34.06,1.12,5.5,61.97,0.1,0,,152,Moderate
Chennai,21-06-2024,26.53,55.74,8.44,13.11,21.18,34.42,1.08,5.53,59.9,0.1,0,,140,Moderate
Chennai,22-06-2024,23.55,35.3,9.42,8.94,18.09,35.35,1.12,6.66,71.42,0.1,0.04,,106,Moderate
Chennai,23-06-2024,18.95,24.27,12.3,11.11,23.05,35.21,1.13,8.1,69.77,0.12,0.07,,109,Moderate
Chennai,24-06-2024,28.83,31.28,7.17,9.57,16.05,34.89,1.07,6.32,70.18,0.08,0,,102,Moderate
Chennai,25-06-2024,23.13,35.95,8.9,10.74,20.56,33.84,1.1,7.92,69.8,0.1,0.05,,108,Moderate
Chennai,26-06-2024,23.75,38.41,6.83,7.94,13.96,35,1.14,5.55,66.85,0.12,0.04,,95,Satisfactory
Chennai,27-06-2024,26.42,39.3,7.25,12.96,19.59,33.2,1.1,7.29,68.51,0.1,0.07,,95,Satisfactory
Chennai,28-06-2024,25.93,45.54,7.81,10,16.39,35.98,0.76,6.48,77.45,0.09,0,,98,Satisfactory
Chennai,29-06-2024,21.3,22.21,7.65,9.69,16.74,34.07,0.96,6.62,62.57,0.09,0.01,,104,Moderate
Chennai,30-06-2024,24.14,30.66,8.42,12.38,20.29,34.17,1.05,7.5,68.75,0.17,0.16,,110,Moderate
Chennai,01-07-2024,15.95,4.85,6.22,10.72,16.44,33.52,1.02,9.23,48.37,0.09,0,,92,Satisfactory
Delhi,01-01-2023,287.34,461.02,92.04,69.46,121.07,56.66,2.54,17.77,39.58,8.09,48.84,2.21,475,Severe
Delhi,02-01-2023,331.2,515.72,101.08,75.06,133.85,63.63,2.78,18.27,43.3,10.04,58.7,2.42,501,Severe
Delhi,03-01-2023,355.4,519.34,77.92,66.2,106.99,61.02,2.55,15.12,39.77,8.91,56.57,3.28,537,Severe
Delhi,04-01-2023,246.46,388.79,47.83,57.53,74.39,53.09,2.01,13.22,28.75,6.78,40.5,0.93,432,Severe
Delhi,05-01-2023,262.53,411.49,64.97,60.35,90.67,56.49,2.23,15.59,36.33,8.5,51.69,1.29,440,Severe
Delhi,06-01-2023,174.26,254.66,28.3,51.94,54.18,55.71,1.49,13.65,31.48,5.08,31.15,0.52,371,Very Poor
Delhi,07-01-2023,181.74,283.88,49,52.45,72.14,56.06,1.57,15.49,27.11,5.29,34.1,0.59,331,Very Poor
Delhi,08-01-2023,156.26,242.02,31.32,48.95,54.76,49.69,1.31,14.67,27.37,4.16,24.24,0.4,340,Very Poor
Delhi,09-01-2023,143.66,238.94,26.14,49.49,50.88,43.53,1.3,15.09,30.9,3.91,22.96,0.5,321,Very Poor
Delhi,10-01-2023,165.95,278.87,54.31,58.22,80.36,44.67,1.75,16.81,30.92,5.15,33.81,0.81,317,Very Poor
Delhi,11-01-2023,278.95,432.2,118.55,76.71,151.4,56.53,2.9,20.03,35.61,10,73.38,1.44,401,Severe
Delhi,12-01-2023,311.03,465.89,117.23,85.14,148.93,63.46,3.11,17.81,39.78,10.49,73.27,1.54,482,Severe
Delhi,13-01-2023,272.45,403.32,64.96,66.11,94.9,63.66,2.36,17.83,37.53,7.7,50.53,1.11,464,Severe
Delhi,14-01-2023,94.44,173.94,18.5,42.16,40.87,40.52,1.04,15.05,31.33,2.77,19.45,0.1,320,Very Poor
Delhi,15-01-2023,134.57,229.1,36.34,52.45,61.72,39.74,1.37,17.09,29.85,3.88,24.31,0.3,248,Poor
Delhi,16-01-2023,271.96,424.07,108.12,83.75,142.71,55.19,2.58,20.35,33.75,8.8,53.96,2.04,383,Very Poor
Delhi,17-01-2023,358.91,519.49,108.96,84.74,147.7,60.95,3.13,19.63,39.76,10.74,66.34,2.26,515,Severe
Delhi,18-01-2023,237.22,364.61,56.97,68.58,88.33,48.6,2.06,14.7,30.35,7.09,44.42,0.89,437,Severe
Delhi,19-01-2023,262.68,402.21,100.7,77.9,133.24,50.3,2.35,18.07,34.75,8.27,55.89,1.72,411,Severe
Delhi,20-01-2023,314.59,478.43,158.63,106.04,195.81,62.37,3.66,20.98,45.03,12.17,92.09,3.26,480,Severe
Delhi,21-01-2023,175.49,289.4,58.34,63.04,85.11,57.52,1.83,16.82,32.77,6.36,36.57,1,413,Severe
Delhi,22-01-2023,53.25,72.61,14.1,38.56,34.22,39.73,1.01,11.87,27.01,2.16,19.7,0.1,174,Moderate
Delhi,23-01-2023,135.68,211.71,55.53,48.14,76.5,42.37,1.62,14.17,26.51,5.6,40.42,0.64,186,Moderate
Delhi,24-01-2023,130.59,218.93,37.42,44.11,58.86,41.06,1.44,15.29,30.57,4.78,44.97,0.43,328,Very Poor
Delhi,25-01-2023,81.2,136.43,16.96,40.03,38.45,34.17,1.01,14.62,30.01,2.42,27.94,0.08,188,Moderate
Delhi,26-01-2023,101.61,169.32,15.3,38.43,35.94,33.64,0.98,14.48,35.41,2.57,16.99,0.03,231,Poor
Delhi,27-01-2023,136.47,217.45,19.78,45.27,42.16,35.34,1.1,15.89,33.34,3.13,19.33,0.05,275,Poor
Delhi,28-01-2023,126.48,212.42,22.97,49.13,46.7,34.49,1.06,15.76,33.6,3.19,20.16,0.17,301,Very Poor
Delhi,29-01-2023,142,235.85,33.51,51.47,58.67,36.19,1.24,18.56,33.83,3.87,27.11,0.37,297,Poor
Delhi,30-01-2023,206.14,334.21,61.02,63.7,89.54,42.99,1.76,24.75,35.84,5.45,42.52,0.71,342,Very Poor
Delhi,31-01-2023,204.25,335.07,72.47,65.7,101.46,49.6,1.9,20.48,37.52,6.82,50.25,0.36,397,Very Poor
Delhi,01-02-2023,178.68,265.65,23.24,50.75,48.72,49.42,1.34,17.83,33.12,4.43,26.59,0.1,329,Very Poor
Delhi,02-02-2023,177.32,266.3,17.57,35.89,35.82,43.55,1.24,11.55,30.88,3.93,22.16,0.12,338,Very Poor
Delhi,03-02-2023,131.1,209.41,20.77,34.53,37.93,40.43,1.32,11.7,29.44,3.28,20.96,0.14,323,Very Poor
Delhi,04-02-2023,144.62,248.49,53.8,52.85,76.95,39.88,1.81,14.06,33.42,4.9,33.18,0.88,301,Very Poor
Delhi,05-02-2023,256.33,408.32,122.8,75.89,153.6,53.81,2.95,22.38,46.33,8.99,77.07,2.92,398,Very Poor
Delhi,06-02-2023,177.25,270.92,39.1,50.55,62.85,53.76,1.64,15.59,34.4,5.1,33.57,1.37,380,Very Poor
Delhi,07-02-2023,65.65,107.83,12.05,30.8,27.94,37.84,0.84,11.12,30.25,2.15,16.32,2.96,233,Poor
Delhi,08-02-2023,72.29,156.6,31.23,39.24,49.45,29.11,0.94,12.66,30.59,2.78,24.72,4.03,136,Moderate
Delhi,09-02-2023,82.5,165.94,22.67,38.31,41.45,28.42,0.96,13.25,33.55,2.51,21.49,0.78,169,Moderate
Delhi,10-02-2023,143.31,255.47,47.91,49.26,69.38,33.83,1.36,16.41,33.03,4.12,28.28,4.16,277,Poor
Delhi,11-02-2023,173.61,304.98,72.35,58.56,95.55,39.17,1.78,17.52,37.03,5.97,41.78,6.94,332,Very Poor
Delhi,12-02-2023,208.64,357.36,74.17,66.37,101.01,46.24,2.09,19.93,43.29,7.38,59.23,6.24,357,Very Poor
Delhi,13-02-2023,198.26,336.99,65.24,70.04,96.09,47.95,1.94,18.61,43.36,6.6,46.95,6.47,372,Very Poor
Delhi,14-02-2023,153.73,237.08,27.78,53.15,54.06,45.64,1.42,14.53,32.61,4.69,29.52,3.87,350,Very Poor
Delhi,15-02-2023,123.46,194.76,25.13,44.28,45.94,39.19,1.22,15.38,28.15,3.64,24.5,2.02,275,Poor
Delhi,16-02-2023,112.34,181.64,17.27,33.33,33.34,35.16,1.13,12.92,26.45,2.79,20.22,0.76,288,Poor
Delhi,17-02-2023,99.27,180.93,23.24,42.59,41.77,31.82,1.09,15.14,34.81,2.82,20.46,0.95,247,Poor
Delhi,18-02-2023,109.11,215.05,32.98,56.12,56.8,33.82,1.18,16.78,33.69,3.38,26.07,0.81,278,Poor
Delhi,19-02-2023,126.12,229.75,40.67,55.44,65.95,41.33,1.56,15.93,36.66,3.97,34.03,1.36,232,Poor
Delhi,20-02-2023,102.3,185.4,38.46,51.88,63.41,41.41,1.4,17.16,23.68,4.45,40.74,2.78,305,Very Poor
Delhi,21-02-2023,73.33,178.07,46.44,47.15,67.04,38.24,1.37,20.1,34.41,3.76,31.74,2.24,158,Moderate
Delhi,22-02-2023,73.9,147.86,25.55,33.95,41.61,39.11,1.07,13.94,28.45,3.24,24.76,2.66,191,Moderate
Delhi,23-02-2023,56.51,115.07,11.62,36.12,30.5,26.26,0.85,15.66,37.26,2.09,15.68,0.89,116,Moderate
Delhi,24-02-2023,89.34,161.89,19.34,46.26,42.89,29.95,1.03,18.99,38.02,2.43,22.6,0.92,169,Moderate
Delhi,25-02-2023,92.36,172.59,35.85,53.86,62,34.51,1.24,18.07,42.49,3.13,31.49,1.18,221,Poor
Delhi,26-02-2023,59.97,120.3,24.36,50.31,48.45,32.19,0.95,16.88,32.19,2.49,28.02,0.74,144,Moderate
Delhi,27-02-2023,47.18,91.52,14.25,35.07,33.41,26.57,0.79,12.52,31.38,1.67,20.26,0.73,112,Moderate
Delhi,28-02-2023,96.38,180.46,40.92,45.02,60.89,31.23,1.25,16.98,35.95,3.14,31.82,1.1,198,Moderate
Delhi,01-03-2023,93.83,181.26,37.55,48.87,60.61,30.2,1.17,15.81,37.75,3.02,33.92,0.72,222,Poor
Delhi,02-03-2023,109.6,182.54,40.68,62.05,70.66,36.48,1.36,17.96,25.07,4.51,41.24,1.45,227,Poor
Delhi,03-03-2023,62.92,105.16,20.21,40.61,41.09,30.98,1.16,13.48,33.59,2.32,25.83,0.73,172,Moderate
Delhi,04-03-2023,105.93,180.84,49.62,40.1,67.55,37.26,1.54,14.75,38.13,3.92,33.07,0.98,217,Poor
Delhi,05-03-2023,68.86,135.4,18.77,40.05,37.94,28.71,1.01,14.26,36.3,2.73,21.24,0.33,173,Moderate
Delhi,06-03-2023,83.45,168.32,32.02,45.3,53.83,29.05,1.25,15.16,33.71,3.38,28.52,1,189,Moderate
Delhi,07-03-2023,104.61,212.7,55.04,51.9,78.33,32.79,1.48,16.39,39.32,5.34,40.26,1.11,228,Poor
Delhi,08-03-2023,92.07,199.28,38.94,51.75,63.98,32.86,1.27,17.44,37.86,4.78,39.27,0.67,220,Poor
Delhi,09-03-2023,73.31,162.18,20.1,40.84,41.64,30.68,0.99,17.3,33.51,3.06,27.63,0.47,194,Moderate
Delhi,10-03-2023,73.98,163.8,20.28,44.17,43.2,27.17,0.96,16.36,44.11,3.34,22.35,0.61,157,Moderate
Delhi,11-03-2023,82.17,205.43,27.71,52.91,53.94,30.69,1.24,18.44,42.09,4.35,28.53,0.47,190,Moderate
Delhi,12-03-2023,57.28,129.4,14.64,37.45,34.98,29.97,0.93,13.82,37.15,2.9,28.82,0.37,149,Moderate
Delhi,13-03-2023,89.17,231.19,31,57.03,59.86,32.39,1.27,22.48,33.94,4.61,38.19,1.04,168,Moderate
Delhi,14-03-2023,111.2,217.74,45.43,48.81,69.01,39.07,1.36,17.54,28.81,5.84,43.04,1.03,281,Poor
Delhi,15-03-2023,74.88,144.35,30.36,41.27,50.74,32.74,1,16.21,33.4,3.55,26.99,0.49,183,Moderate
Delhi,16-03-2023,68.64,140.6,15.28,40.6,37.43,27.95,0.92,15.72,43.66,2.82,19.21,0.27,143,Moderate
Delhi,17-03-2023,93.61,184.01,26.28,46.88,50.26,30.56,1.07,19.96,42,3.79,26.23,0.28,198,Moderate
Delhi,18-03-2023,100.32,202.01,30.43,50.33,56.61,32.06,1.19,20.36,43.21,4.13,28.14,0.29,221,Poor
Delhi,19-03-2023,103.77,227.07,43.9,55.47,71.06,33.86,1.29,20.72,40.14,4.94,35.57,0.58,239,Poor
Delhi,20-03-2023,89.82,237.61,37.34,54.67,64.3,36.5,1.35,21.42,40.41,4.72,32.18,0.44,234,Poor
Delhi,21-03-2023,112.29,197.17,20.46,34.63,37.11,39.26,1.34,19.99,46.64,4.69,20.48,0.29,272,Poor
Delhi,22-03-2023,38.43,119.87,13.54,32.19,28.73,27.85,0.74,16.06,46.73,1.85,12.49,0.19,141,Moderate
Delhi,23-03-2023,55.62,138.56,8.76,34.57,27.32,26.54,0.89,17.52,52.24,2.27,14.11,0.25,131,Moderate
Delhi,24-03-2023,53.28,133.47,12.55,34.25,30.81,27.52,0.82,19.06,42.57,2.1,18.18,0.21,126,Moderate
Delhi,25-03-2023,65,150.34,11.9,34.84,30.48,30.32,0.93,20.19,36.06,2.59,18.57,0.26,136,Moderate
Delhi,26-03-2023,75.82,169.16,16.61,40.8,37.75,29.95,1.04,19.26,41.35,3.25,20.89,0.32,162,Moderate
Delhi,27-03-2023,78.37,186.49,26.56,49.68,50.71,29.54,1.22,20.35,43.23,3.96,26.16,0.37,177,Moderate
Delhi,28-03-2023,116.55,260.26,55.47,60.18,81.85,34.47,1.76,24.86,48.44,6.64,46.43,0.94,245,Poor
Delhi,29-03-2023,112.67,257.27,62.67,60.4,89.35,40.53,1.8,19.52,46.51,6.85,54.66,1.04,273,Poor
Delhi,30-03-2023,102.27,238.99,38.68,53.75,64.31,41.4,1.51,22.39,51.49,5.34,39.48,0.61,252,Poor
Delhi,31-03-2023,58.96,177.53,15.14,38.42,35.27,32.06,0.94,18.9,48.72,2.54,19.16,0.82,198,Moderate
Delhi,01-04-2023,59.08,170.14,11.3,38.55,32.02,27.21,0.88,20.09,54.95,2.46,14.87,0.58,153,Moderate
Delhi,02-04-2023,90.1,211.47,29.38,55.76,57.47,29.3,1.19,24.4,54.67,4.02,27.15,1.03,194,Moderate
Delhi,03-04-2023,85.02,206.04,30.83,54.91,58.01,30.85,1.32,21.6,51.06,4.1,30.97,0.91,208,Poor
Delhi,04-04-2023,119.71,270.77,53.23,63.62,81.06,37.04,1.8,29.11,60.25,6.57,44.58,1.27,260,Poor
Delhi,05-04-2023,125.44,281.53,61.96,64.7,90.76,41.23,1.96,28.67,57,6.53,44.11,1.04,284,Poor
Delhi,06-04-2023,96.6,303.71,29.62,48.72,53.28,37.35,1.32,23.23,50.84,4.68,31.87,1.13,269,Poor
Delhi,07-04-2023,152.91,355.22,31.7,44.64,52.96,52.01,1.49,21.35,53.16,5.88,27.68,1.04,315,Very Poor
Delhi,08-04-2023,81.3,280.23,24.07,45.87,47.31,41,1.06,15.1,51.32,2.83,23.2,0.43,284,Poor
Delhi,09-04-2023,87.74,225.5,33.85,53.88,60.44,38.26,1.44,22.03,57.86,4.92,31.98,0.66,240,Poor
Delhi,10-04-2023,101.94,247.53,55.11,56.82,80.11,40.97,1.76,20.84,50.86,6.07,38.21,1.31,263,Poor
Delhi,11-04-2023,70.25,204.19,29.03,47.54,53.99,34.96,1.21,21.51,48.59,3.28,32.83,0.84,196,Moderate
